Howe,Fast Living 5 Pocket Jean,$69.99,http://www.zappos.com/images/z/1/3/6/1368464-p-DETAILED.jpg,http://www.zappos.com/product/7742447,,,32.0000,9.0000,16.0000,14.0000
Howe,Live In 5 Pocket Jean,$69.99,http://www.zappos.com/images/z/1/6/0/4/7/4/1604740-p-DETAILED.jpg,http://www.zappos.com/product/7742449,,43.0000,33.0000,9.0000,17.0000,15.0000
L-R-G,Core Collection TS Denim Jean,$76.00,http://www.zappos.com/images/z/1/8/0/2/0/7/1802078-p-DETAILED.jpg,http://www.zappos.com/product/7939228,32.0000,42.0000,32.0000,12.0000,17.0000,14.0000
Perry Ellis,Black Reactive Dye Slim Jean,$69.50,http://www.zappos.com/images/z/1/8/5/8/1/2/1858124-p-DETAILED.jpg,http://www.zappos.com/product/7965552,33.0000,40.0000,30.0000,10.0000,16.0000,15.0000
RVCA,Chevy Remix II Denim Jean,$69.00,http://www.zappos.com/images/z/1/6/4/7/4/2/1647423-p-DETAILED.jpg,http://www.zappos.com/product/7740416,,,31.5000,10.5000,,13.5000
L-R-G,Steel Will C47 Jean,$60.99,http://www.zappos.com/images/z/1/6/5/5/0/6/1655060-p-DETAILED.jpg,http://www.zappos.com/product/7871999,32.0000,43.0000,32.0000,12.0000,20.0000,17.0000
Billabong,Rexford Narrow Straight Leg Jean,$55.99,http://www.zappos.com/images/z/1/7/9/4/2/5/1794258-p-DETAILED.jpg,http://www.zappos.com/product/7935183,32.0000,44.0000,33.0000,10.0000,18.0000,15.0000
Billabong,Rexford Narrow Straight Leg Jean,$55.99,http://www.zappos.com/images/z/1/7/9/4/2/5/1794258-p-DETAILED.jpg,http://www.zappos.com/product/7935183,32.0000,44.0000,33.0000,10.0000,18.0000,15.0000
L-R-G,Core Collection SK Denim Jean,$74.00,http://www.zappos.com/images/z/1/8/0/2/0/7/1802077-p-DETAILED.jpg,http://www.zappos.com/product/7939229,32.0000,42.0000,32.0000,9.5000,14.0000,14.0000
Tommy Bahama Denim,Standard Straightleg Langston Bay Jeans,$66.99,http://www.zappos.com/images/z/1/3/7/1373589-p-DETAILED.jpg,http://www.zappos.com/product/7744635,,42.0000,30.0000,11.0000,18.0000,16.0000
Tommy Bahama Denim,Standard Straightleg Langston Bay Jeans,$66.99,http://www.zappos.com/images/z/1/3/7/1373589-p-DETAILED.jpg,http://www.zappos.com/product/7744635,,42.0000,30.0000,11.0000,18.0000,16.0000
Tommy Bahama Denim,Standard Straightleg Langston Bay Jeans,$66.99,http://www.zappos.com/images/z/1/3/7/1373589-p-DETAILED.jpg,http://www.zappos.com/product/7744635,,42.0000,30.0000,11.0000,18.0000,16.0000
L-R-G,On The Rocks TS Jean,$59.99,http://www.zappos.com/images/z/1/6/5/5/0/1/1655013-p-DETAILED.jpg,http://www.zappos.com/product/7871982,32.0000,42.0000,32.0000,10.0000,18.0000,15.0000
John Varvatos,Authentic Fit Jean in Eclipse,$188.00,http://www.zappos.com/images/z/1/7/1/0/3/1/1710313-p-DETAILED.jpg,http://www.zappos.com/product/7895381,33.0000,44.0000,32.0000,10.0000,18.0000,15.0000
Obey,Standard Issue Straight Leg Jeans,$50.99,http://www.zappos.com/images/z/1/4/2/1423366-p-DETAILED.jpg,http://www.zappos.com/product/7766614,,,32.0000,10.5000,16.5000,14.5000
Obey,Standard Issue Straight Leg Jeans,$50.99,http://www.zappos.com/images/z/1/4/2/1423366-p-DETAILED.jpg,http://www.zappos.com/product/7766614,,,32.0000,10.5000,16.5000,14.5000
G-Star,3301 Slim Jean in Medium Aged,$230.00,http://www.zappos.com/images/z/1/7/8/0/0/7/1780073-p-DETAILED.jpg,http://www.zappos.com/product/7928089,,,,10.0000,14.0000,15.0000
G-Star,Heller Loose Jean in 3D Raw,$135.99,http://www.zappos.com/images/z/1/7/8/1/5/9/1781595-p-DETAILED.jpg,http://www.zappos.com/product/7928816,33.0000,45.0000,34.0000,11.0000,18.0000,16.0000
Mek Denim,Ifrane Bootcut Jean in Dark Blue,$145.00,http://www.zappos.com/images/z/1/7/2/6/4/9/1726496-p-DETAILED.jpg,http://www.zappos.com/product/7902635,32.0000,44.0000,34.0000,10.0000,18.0000,15.0000
Quiksilver,Distortion Jean in Black Destructed Wash,$53.99,http://www.zappos.com/images/z/1/5/4/1546735-p-DETAILED.jpg,http://www.zappos.com/product/7819219,32.0000,42.0000,32.0000,10.0000,14.0000,14.0000
WeSC,Eddy Jean in Raw Stretch Organic,$61.99,http://www.zappos.com/images/z/1/6/6/8/8/0/1668808-p-DETAILED.jpg,http://www.zappos.com/product/7878343,32.0000,45.0000,34.0000,11.0000,14.0000,16.0000
Levi's&#174; Mens,501&#174; Original Shrink-to-Fit Jeans,$64.00,http://www.zappos.com/images/z/1/6/3/3/6/8/1633689-p-DETAILED.jpg,http://www.zappos.com/product/7983761,32.0000,44.0000,34.0000,11.2500,17.0000,15.0000
Levi's&#174; Mens,501&#174; Original Shrink-to-Fit Jeans,$64.00,http://www.zappos.com/images/z/1/6/3/3/6/8/1633689-p-DETAILED.jpg,http://www.zappos.com/product/7983761,32.0000,44.0000,34.0000,11.2500,17.0000,15.0000
Levi's&#174; Mens,501&#174; Original Shrink-to-Fit Jeans,$64.00,http://www.zappos.com/images/z/1/6/3/3/6/8/1633689-p-DETAILED.jpg,http://www.zappos.com/product/7983761,32.0000,44.0000,34.0000,11.2500,17.0000,15.0000
Levi's&#174; Mens,501&#174; Original Shrink-to-Fit Jeans,$64.00,http://www.zappos.com/images/z/1/6/3/3/6/8/1633689-p-DETAILED.jpg,http://www.zappos.com/product/7983761,32.0000,44.0000,34.0000,11.2500,17.0000,15.0000
