Pair 1,Pair 2,Pair 3,id,zappos,picUrl,productUrl,dateAdded,title,brand,style,waist_size,length_size,material,color,waist,front_rise,back_rise,hips,inseam,thigh,knee,outseam,cuff,country_of_origin,their_description_of_fit,their_description_of_leg,their_description_of_sit,rn,other1,other2,other3,other4,measurer,date_measured,source
,,,273,FALSE,http://www.mrporter.com/images/products/301144/301144_mrp_in_m2.jpg,http://www.mrporter.com/product/301144,6/11/11 2:45,1954 501z Shrink to Fit Jeans,Levi's Vintage Clothing,None,32,32,None,None,None,11.5,None,None,32.5,None,None,42,7,None,None,None,None,None,None,None,None,None,None,None,None
,,,274,FALSE,http://www.mrporter.com/images/products/301144/301144_mrp_in_m2.jpg,http://www.mrporter.com/product/301144,6/11/11 2:45,1954 501z Shrink to Fit Jeans,Levi's Vintage Clothing,None,34,32,None,None,None,12,None,None,32.5,None,None,43,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,275,FALSE,http://www.mrporter.com/images/products/301144/301144_mrp_in_m2.jpg,http://www.mrporter.com/product/301144,6/11/11 2:45,1954 501z Shrink to Fit Jeans,Levi's Vintage Clothing,None,30,34,None,None,None,10,None,None,34.5,None,None,43.5,7,None,None,None,None,None,None,None,None,None,None,None,None
d,,,276,FALSE,http://www.mrporter.com/images/products/301144/301144_mrp_in_m2.jpg,http://www.mrporter.com/product/301144,6/11/11 2:45,1954 501z Shrink to Fit Jeans,Levi's Vintage Clothing,None,32,34,None,None,None,10,None,None,34.5,None,None,44,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,277,FALSE,http://www.mrporter.com/images/products/301144/301144_mrp_in_m2.jpg,http://www.mrporter.com/product/301144,6/11/11 2:45,1954 501z Shrink to Fit Jeans,Levi's Vintage Clothing,None,33,34,None,None,None,10,None,None,35,None,None,44,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,278,FALSE,http://www.mrporter.com/images/products/301144/301144_mrp_in_m2.jpg,http://www.mrporter.com/product/301144,6/11/11 2:45,1954 501z Shrink to Fit Jeans,Levi's Vintage Clothing,None,34,34,None,None,None,12,None,None,34.5,None,None,45,8,None,None,None,None,None,None,None,None,None,None,None,None
,,,279,FALSE,http://www.mrporter.com/images/products/301144/301144_mrp_in_m2.jpg,http://www.mrporter.com/product/301144,6/11/11 2:45,1954 501z Shrink to Fit Jeans,Levi's Vintage Clothing,None,36,34,None,None,None,12,None,None,34.5,None,None,45,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,280,FALSE,http://www.mrporter.com/images/products/301144/301144_mrp_in_m2.jpg,http://www.mrporter.com/product/301144,6/11/11 2:45,1954 501z Shrink to Fit Jeans,Levi's Vintage Clothing,None,38,34,None,None,None,12.5,None,None,34.5,None,None,46,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,281,FALSE,http://www.mrporter.com/images/products/301144/301144_mrp_in_m2.jpg,http://www.mrporter.com/product/301144,6/11/11 2:45,1954 501z Shrink to Fit Jeans,Levi's Vintage Clothing,None,32,36,None,None,None,11.5,None,None,36.5,None,None,46.5,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,282,FALSE,http://www.mrporter.com/images/products/301144/301144_mrp_in_m2.jpg,http://www.mrporter.com/product/301144,6/11/11 2:45,1954 501z Shrink to Fit Jeans,Levi's Vintage Clothing,None,33,36,None,None,None,11.5,None,None,36.5,None,None,46.5,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,283,FALSE,http://www.mrporter.com/images/products/301144/301144_mrp_in_m2.jpg,http://www.mrporter.com/product/301144,6/11/11 2:45,1954 501z Shrink to Fit Jeans,Levi's Vintage Clothing,None,34,36,None,None,None,12,None,None,36.5,None,None,47,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,284,FALSE,http://www.mrporter.com/images/products/301144/301144_mrp_in_m2.jpg,http://www.mrporter.com/product/301144,6/11/11 2:45,1954 501z Shrink to Fit Jeans,Levi's Vintage Clothing,None,36,36,None,None,None,12,None,None,36.5,None,None,47.5,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,285,FALSE,http://www.mrporter.com/images/products/301144/301144_mrp_in_m2.jpg,http://www.mrporter.com/product/301144,6/11/11 2:45,1954 501z Shrink to Fit Jeans,Levi's Vintage Clothing,None,38,36,None,None,None,13,None,None,37,None,None,48,8,None,None,None,None,None,None,None,None,None,None,None,None
d,,,286,FALSE,http://www.mrporter.com/images/products/301274/301274_mrp_in_m2.jpg,http://www.mrporter.com/product/301274,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,28,32,None,None,None,10,None,None,31.5,None,None,41,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,287,FALSE,http://www.mrporter.com/images/products/301274/301274_mrp_in_m2.jpg,http://www.mrporter.com/product/301274,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,29,32,None,None,None,10,None,None,31.5,None,None,41.5,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,288,FALSE,http://www.mrporter.com/images/products/301274/301274_mrp_in_m2.jpg,http://www.mrporter.com/product/301274,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,30,32,None,None,None,10,None,None,32,None,None,41.5,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,289,FALSE,http://www.mrporter.com/images/products/301274/301274_mrp_in_m2.jpg,http://www.mrporter.com/product/301274,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,31,32,None,None,None,10,None,None,32,None,None,42,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,290,FALSE,http://www.mrporter.com/images/products/301274/301274_mrp_in_m2.jpg,http://www.mrporter.com/product/301274,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,32,32,None,None,None,10.5,None,None,32,None,None,42.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,291,FALSE,http://www.mrporter.com/images/products/301274/301274_mrp_in_m2.jpg,http://www.mrporter.com/product/301274,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,33,32,None,None,None,10.5,None,None,32.5,None,None,43,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,292,FALSE,http://www.mrporter.com/images/products/301274/301274_mrp_in_m2.jpg,http://www.mrporter.com/product/301274,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,34,32,None,None,None,11,None,None,32.5,None,None,43.5,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,293,FALSE,http://www.mrporter.com/images/products/301274/301274_mrp_in_m2.jpg,http://www.mrporter.com/product/301274,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,35,32,None,None,None,11.5,None,None,32.5,None,None,43.5,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,294,FALSE,http://www.mrporter.com/images/products/301274/301274_mrp_in_m2.jpg,http://www.mrporter.com/product/301274,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,36,32,None,None,None,12,None,None,32.5,None,None,43.5,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,295,FALSE,http://www.mrporter.com/images/products/301274/301274_mrp_in_m2.jpg,http://www.mrporter.com/product/301274,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,32,36,None,None,None,10.5,None,None,35.5,None,None,45.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,296,FALSE,http://www.mrporter.com/images/products/301274/301274_mrp_in_m2.jpg,http://www.mrporter.com/product/301274,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,33,36,None,None,None,11,None,None,36,None,None,46,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,297,FALSE,http://www.mrporter.com/images/products/301274/301274_mrp_in_m2.jpg,http://www.mrporter.com/product/301274,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,34,36,None,None,None,11.5,None,None,36,None,None,46.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,298,FALSE,http://www.mrporter.com/images/products/301274/301274_mrp_in_m2.jpg,http://www.mrporter.com/product/301274,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,35,36,None,None,None,11.5,None,None,36,None,None,46.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,299,FALSE,http://www.mrporter.com/images/products/301274/301274_mrp_in_m2.jpg,http://www.mrporter.com/product/301274,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,36,36,None,None,None,12,None,None,36,None,None,47,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,300,FALSE,http://www.mrporter.com/images/products/301275/301275_mrp_in_m2.jpg,http://www.mrporter.com/product/301275,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,28,32,None,None,None,9.5,None,None,30.5,None,None,40,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,301,FALSE,http://www.mrporter.com/images/products/301275/301275_mrp_in_m2.jpg,http://www.mrporter.com/product/301275,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,29,32,None,None,None,9.5,None,None,30.5,None,None,40,7.75,None,None,None,None,None,None,None,None,None,None,None,None
d,,,302,FALSE,http://www.mrporter.com/images/products/301275/301275_mrp_in_m2.jpg,http://www.mrporter.com/product/301275,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,30,32,None,None,None,10,None,None,30.5,None,None,40,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,303,FALSE,http://www.mrporter.com/images/products/301275/301275_mrp_in_m2.jpg,http://www.mrporter.com/product/301275,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,31,32,None,None,None,10,None,None,30.5,None,None,40,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,304,FALSE,http://www.mrporter.com/images/products/301275/301275_mrp_in_m2.jpg,http://www.mrporter.com/product/301275,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,32,32,None,None,None,10,None,None,31,None,None,40.5,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,305,FALSE,http://www.mrporter.com/images/products/301275/301275_mrp_in_m2.jpg,http://www.mrporter.com/product/301275,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,33,32,None,None,None,10,None,None,31,None,None,40.5,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,306,FALSE,http://www.mrporter.com/images/products/301275/301275_mrp_in_m2.jpg,http://www.mrporter.com/product/301275,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,34,32,None,None,None,10.5,None,None,31,None,None,41,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,307,FALSE,http://www.mrporter.com/images/products/301275/301275_mrp_in_m2.jpg,http://www.mrporter.com/product/301275,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,35,32,None,None,None,10.5,None,None,31,None,None,41.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,308,FALSE,http://www.mrporter.com/images/products/301275/301275_mrp_in_m2.jpg,http://www.mrporter.com/product/301275,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,36,32,None,None,None,11,None,None,31,None,None,41.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,309,FALSE,http://www.mrporter.com/images/products/301275/301275_mrp_in_m2.jpg,http://www.mrporter.com/product/301275,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,32,36,None,None,None,10,None,None,34.5,None,None,43.5,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,310,FALSE,http://www.mrporter.com/images/products/301275/301275_mrp_in_m2.jpg,http://www.mrporter.com/product/301275,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,33,36,None,None,None,10,None,None,34.5,None,None,44,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,311,FALSE,http://www.mrporter.com/images/products/301275/301275_mrp_in_m2.jpg,http://www.mrporter.com/product/301275,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,34,36,None,None,None,10.5,None,None,34.5,None,None,44.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,312,FALSE,http://www.mrporter.com/images/products/301275/301275_mrp_in_m2.jpg,http://www.mrporter.com/product/301275,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,35,36,None,None,None,11,None,None,34.5,None,None,44.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,313,FALSE,http://www.mrporter.com/images/products/301275/301275_mrp_in_m2.jpg,http://www.mrporter.com/product/301275,6/11/11 2:45,Rocker Straight Leg Jeans,Jean Shop,None,36,36,None,None,None,11.5,None,None,34.5,None,None,45,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,314,FALSE,http://www.mrporter.com/images/products/301276/301276_mrp_in_m2.jpg,http://www.mrporter.com/product/301276,6/11/11 2:45,Classic Straight Leg Jeans,Jean Shop,None,28,32,None,None,None,10,None,None,32.5,None,None,41.5,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,315,FALSE,http://www.mrporter.com/images/products/301276/301276_mrp_in_m2.jpg,http://www.mrporter.com/product/301276,6/11/11 2:45,Classic Straight Leg Jeans,Jean Shop,None,29,32,None,None,None,7.5,None,None,31.5,None,None,34.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,316,FALSE,http://www.mrporter.com/images/products/301276/301276_mrp_in_m2.jpg,http://www.mrporter.com/product/301276,6/11/11 2:45,Classic Straight Leg Jeans,Jean Shop,None,31,32,None,None,None,8.5,None,None,31.5,None,None,39,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,317,FALSE,http://www.mrporter.com/images/products/301276/301276_mrp_in_m2.jpg,http://www.mrporter.com/product/301276,6/11/11 2:45,Classic Straight Leg Jeans,Jean Shop,None,33,32,None,None,None,8.5,None,None,32,None,None,40,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,318,FALSE,http://www.mrporter.com/images/products/301276/301276_mrp_in_m2.jpg,http://www.mrporter.com/product/301276,6/11/11 2:45,Classic Straight Leg Jeans,Jean Shop,None,35,32,None,None,None,9.5,None,None,32,None,None,40.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,319,FALSE,http://www.mrporter.com/images/products/301276/301276_mrp_in_m2.jpg,http://www.mrporter.com/product/301276,6/11/11 2:45,Classic Straight Leg Jeans,Jean Shop,None,36,32,None,None,None,10,None,None,32.5,None,None,41,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,320,FALSE,http://www.mrporter.com/images/products/301276/301276_mrp_in_m2.jpg,http://www.mrporter.com/product/301276,6/11/11 2:45,Classic Straight Leg Jeans,Jean Shop,None,37,32,None,None,None,10,None,None,32.5,None,None,41.5,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,321,FALSE,http://www.mrporter.com/images/products/301276/301276_mrp_in_m2.jpg,http://www.mrporter.com/product/301276,6/11/11 2:45,Classic Straight Leg Jeans,Jean Shop,None,28,36,None,None,None,9.5,None,None,31,None,None,44,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,322,FALSE,http://www.mrporter.com/images/products/301276/301276_mrp_in_m2.jpg,http://www.mrporter.com/product/301276,6/11/11 2:45,Classic Straight Leg Jeans,Jean Shop,None,29,36,None,None,None,9.5,None,None,31,None,None,44.5,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,323,FALSE,http://www.mrporter.com/images/products/301276/301276_mrp_in_m2.jpg,http://www.mrporter.com/product/301276,6/11/11 2:45,Classic Straight Leg Jeans,Jean Shop,None,30,36,None,None,None,9.5,None,None,31.5,None,None,45,9.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,324,FALSE,http://www.mrporter.com/images/products/301276/301276_mrp_in_m2.jpg,http://www.mrporter.com/product/301276,6/11/11 2:45,Classic Straight Leg Jeans,Jean Shop,None,31,36,None,None,None,9.5,None,None,31.5,None,None,None,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,325,FALSE,http://www.mrporter.com/images/products/301276/301276_mrp_in_m2.jpg,http://www.mrporter.com/product/301276,6/11/11 2:45,Classic Straight Leg Jeans,Jean Shop,None,32,36,None,None,None,10,None,None,31.5,None,None,None,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,326,FALSE,http://www.mrporter.com/images/products/301276/301276_mrp_in_m2.jpg,http://www.mrporter.com/product/301276,6/11/11 2:45,Classic Straight Leg Jeans,Jean Shop,None,34,36,None,None,None,10,None,None,34.5,None,None,None,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,327,FALSE,http://www.mrporter.com/images/products/301276/301276_mrp_in_m2.jpg,http://www.mrporter.com/product/301276,6/11/11 2:45,Classic Straight Leg Jeans,Jean Shop,None,35,36,None,None,None,10,None,None,34.5,None,None,None,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,328,FALSE,http://www.mrporter.com/images/products/301276/301276_mrp_in_m2.jpg,http://www.mrporter.com/product/301276,6/11/11 2:45,Classic Straight Leg Jeans,Jean Shop,None,36,36,None,None,None,10,None,None,34.5,None,None,None,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,329,FALSE,http://www.mrporter.com/images/products/301277/301277_mrp_in_m2.jpg,http://www.mrporter.com/product/301277,6/11/11 2:45,Skinny Jeans,Jean Shop,None,28,32,None,None,None,9,None,None,31.5,None,None,40,7,None,None,None,None,None,None,None,None,None,None,None,None
,,,330,FALSE,http://www.mrporter.com/images/products/301277/301277_mrp_in_m2.jpg,http://www.mrporter.com/product/301277,6/11/11 2:45,Skinny Jeans,Jean Shop,None,29,32,None,None,None,9,None,None,31.5,None,None,40,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,331,FALSE,http://www.mrporter.com/images/products/301277/301277_mrp_in_m2.jpg,http://www.mrporter.com/product/301277,6/11/11 2:45,Skinny Jeans,Jean Shop,None,30,32,None,None,None,9,None,None,31.5,None,None,40,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,332,FALSE,http://www.mrporter.com/images/products/301277/301277_mrp_in_m2.jpg,http://www.mrporter.com/product/301277,6/11/11 2:45,Skinny Jeans,Jean Shop,None,31,32,None,None,None,9.5,None,None,31.5,None,None,40,7.5,None,None,None,None,None,None,None,None,None,None,None,None
d,,,333,FALSE,http://www.mrporter.com/images/products/301277/301277_mrp_in_m2.jpg,http://www.mrporter.com/product/301277,6/11/11 2:45,Skinny Jeans,Jean Shop,None,32,32,None,None,None,10,None,None,31.5,None,None,40.5,7.75,None,None,None,None,None,None,None,None,None,None,None,None
d,,,334,FALSE,http://www.mrporter.com/images/products/301277/301277_mrp_in_m2.jpg,http://www.mrporter.com/product/301277,6/11/11 2:45,Skinny Jeans,Jean Shop,None,33,32,None,None,None,10,None,None,31.5,None,None,40.5,7.75,None,None,None,None,None,None,None,None,None,None,None,None
d,,,335,FALSE,http://www.mrporter.com/images/products/301277/301277_mrp_in_m2.jpg,http://www.mrporter.com/product/301277,6/11/11 2:45,Skinny Jeans,Jean Shop,None,34,32,None,None,None,10,None,None,31.5,None,None,41,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,336,FALSE,http://www.mrporter.com/images/products/301277/301277_mrp_in_m2.jpg,http://www.mrporter.com/product/301277,6/11/11 2:45,Skinny Jeans,Jean Shop,None,30,36,None,None,None,9.5,None,None,34.5,None,None,43,7,None,None,None,None,None,None,None,None,None,None,None,None
,,,337,FALSE,http://www.mrporter.com/images/products/301277/301277_mrp_in_m2.jpg,http://www.mrporter.com/product/301277,6/11/11 2:45,Skinny Jeans,Jean Shop,None,31,36,None,None,None,9.5,None,None,34.5,None,None,43.5,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,338,FALSE,http://www.mrporter.com/images/products/301277/301277_mrp_in_m2.jpg,http://www.mrporter.com/product/301277,6/11/11 2:45,Skinny Jeans,Jean Shop,None,32,36,None,None,None,10,None,None,34.5,None,None,43.5,7.5,None,None,None,None,None,None,None,None,None,None,None,None
d,,,339,FALSE,http://www.mrporter.com/images/products/301277/301277_mrp_in_m2.jpg,http://www.mrporter.com/product/301277,6/11/11 2:45,Skinny Jeans,Jean Shop,None,33,36,None,None,None,10,None,None,34.5,None,None,44,7.75,None,None,None,None,None,None,None,None,None,None,None,None
d,,,340,FALSE,http://www.mrporter.com/images/products/301277/301277_mrp_in_m2.jpg,http://www.mrporter.com/product/301277,6/11/11 2:45,Skinny Jeans,Jean Shop,None,34,36,None,None,None,10,None,None,34.5,None,None,44.5,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,341,FALSE,http://www.mrporter.com/images/products/301150/301150_mrp_in_m2.jpg,http://www.mrporter.com/product/301150,6/11/11 2:45,1966 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,32,32,None,None,None,12,None,None,31.5,None,None,43,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,342,FALSE,http://www.mrporter.com/images/products/301150/301150_mrp_in_m2.jpg,http://www.mrporter.com/product/301150,6/11/11 2:45,1966 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,34,32,None,None,None,12,None,None,32,None,None,43.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,343,FALSE,http://www.mrporter.com/images/products/301150/301150_mrp_in_m2.jpg,http://www.mrporter.com/product/301150,6/11/11 2:45,1966 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,30,34,None,None,None,11,None,None,33,None,None,44,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,344,FALSE,http://www.mrporter.com/images/products/301150/301150_mrp_in_m2.jpg,http://www.mrporter.com/product/301150,6/11/11 2:45,1966 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,32,34,None,None,None,12,None,None,32.5,None,None,44,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,345,FALSE,http://www.mrporter.com/images/products/301150/301150_mrp_in_m2.jpg,http://www.mrporter.com/product/301150,6/11/11 2:45,1966 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,33,34,None,None,None,12,None,None,32.5,None,None,44,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,346,FALSE,http://www.mrporter.com/images/products/301150/301150_mrp_in_m2.jpg,http://www.mrporter.com/product/301150,6/11/11 2:45,1966 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,34,34,None,None,None,12,None,None,32.5,None,None,44,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,347,FALSE,http://www.mrporter.com/images/products/301150/301150_mrp_in_m2.jpg,http://www.mrporter.com/product/301150,6/11/11 2:45,1966 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,36,34,None,None,None,12,None,None,32.5,None,None,44,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,348,FALSE,http://www.mrporter.com/images/products/301150/301150_mrp_in_m2.jpg,http://www.mrporter.com/product/301150,6/11/11 2:45,1966 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,38,34,None,None,None,12,None,None,32.5,None,None,44,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,349,FALSE,http://www.mrporter.com/images/products/301150/301150_mrp_in_m2.jpg,http://www.mrporter.com/product/301150,6/11/11 2:45,1966 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,32,36,None,None,None,12,None,None,32.5,None,None,47.5,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,350,FALSE,http://www.mrporter.com/images/products/301150/301150_mrp_in_m2.jpg,http://www.mrporter.com/product/301150,6/11/11 2:45,1966 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,33,36,None,None,None,12,None,None,32.5,None,None,47.5,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,351,FALSE,http://www.mrporter.com/images/products/301150/301150_mrp_in_m2.jpg,http://www.mrporter.com/product/301150,6/11/11 2:45,1966 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,34,36,None,None,None,12.5,None,None,32.5,None,None,47.5,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,352,FALSE,http://www.mrporter.com/images/products/301150/301150_mrp_in_m2.jpg,http://www.mrporter.com/product/301150,6/11/11 2:45,1966 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,36,36,None,None,None,12.5,None,None,35.5,None,None,47.5,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,353,FALSE,http://www.mrporter.com/images/products/301150/301150_mrp_in_m2.jpg,http://www.mrporter.com/product/301150,6/11/11 2:45,1966 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,38,36,None,None,None,13,None,None,36,None,None,47.5,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,354,FALSE,http://www.mrporter.com/images/products/300511/300511_mrp_in_m2.jpg,http://www.mrporter.com/product/300511,6/11/11 2:45,New Standard Straight Selvedge Jeans,A.P.C.,None,28,32,None,None,None,6.5,None,None,33.5,None,None,41.5,7,None,None,None,None,None,None,None,None,None,None,None,None
,,,355,FALSE,http://www.mrporter.com/images/products/300511/300511_mrp_in_m2.jpg,http://www.mrporter.com/product/300511,6/11/11 2:45,New Standard Straight Selvedge Jeans,A.P.C.,None,29,32,None,None,None,8,None,None,33.5,None,None,42.5,7,None,None,None,None,None,None,None,None,None,None,None,None
,,,356,FALSE,http://www.mrporter.com/images/products/300511/300511_mrp_in_m2.jpg,http://www.mrporter.com/product/300511,6/11/11 2:45,New Standard Straight Selvedge Jeans,A.P.C.,None,30,32,None,None,None,9,None,None,34.5,None,None,43.5,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,357,FALSE,http://www.mrporter.com/images/products/300511/300511_mrp_in_m2.jpg,http://www.mrporter.com/product/300511,6/11/11 2:45,New Standard Straight Selvedge Jeans,A.P.C.,None,31,32,None,None,None,10,None,None,34.5,None,None,44,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,358,FALSE,http://www.mrporter.com/images/products/300511/300511_mrp_in_m2.jpg,http://www.mrporter.com/product/300511,6/11/11 2:45,New Standard Straight Selvedge Jeans,A.P.C.,None,32,32,None,None,None,10.5,None,None,34.5,None,None,45,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,359,FALSE,http://www.mrporter.com/images/products/300511/300511_mrp_in_m2.jpg,http://www.mrporter.com/product/300511,6/11/11 2:45,New Standard Straight Selvedge Jeans,A.P.C.,None,33,32,None,None,None,11,None,None,35.5,None,None,45.5,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,360,FALSE,http://www.mrporter.com/images/products/300511/300511_mrp_in_m2.jpg,http://www.mrporter.com/product/300511,6/11/11 2:45,New Standard Straight Selvedge Jeans,A.P.C.,None,34,32,None,None,None,11.5,None,None,36,None,None,46,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,361,FALSE,http://www.mrporter.com/images/products/300511/300511_mrp_in_m2.jpg,http://www.mrporter.com/product/300511,6/11/11 2:45,New Standard Straight Selvedge Jeans,A.P.C.,None,35,32,None,None,None,11,None,None,36,None,None,None,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,362,FALSE,http://www.mrporter.com/images/products/300511/300511_mrp_in_m2.jpg,http://www.mrporter.com/product/300511,6/11/11 2:45,New Standard Straight Selvedge Jeans,A.P.C.,None,36,32,None,None,None,11,None,None,36,None,None,None,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,363,FALSE,http://www.mrporter.com/images/products/302304/302304_mrp_in_m2.jpg,http://www.mrporter.com/product/302304,6/11/11 2:45,Ruler Straight Black Jeans,Levi's Made & Crafted,None,28,32,None,None,30.5,10,None,None,32.5,None,None,39.5,7.75,None,None,None,None,None,None,None,None,None,None,None,None
