url,Designer,Style,Price,Pic,Meas From Waist,Des Waist,Des Inseam,waist,front,inseam,knee,cuff,thigh,back,outseam
http://www.zappos.com/product/7693853,Dockers Big & Tall,Big & Tall True Chino D4 Relaxed Fit Flat Front,35.99,http://www.zappos.com/images/z/1/2/5/1257429-p-DETAILED.jpg,,40,,,12,38,,19,,17,44
http://www.zappos.com/product/7772052,Dockers Big & Tall,Big & Tall Microfiber Golf Khaki D3 Classic Fit Pleated,39.99,http://www.zappos.com/images/z/1/4/3/1434173-p-DETAILED.jpg,,,,,12,32,,20,,18,44
http://www.zappos.com/product/7771791,Dockers Men's,Comfort Khaki D4 Relaxed Fit Pleated,33.99,http://www.zappos.com/images/z/1/4/3/1433668-p-DETAILED.jpg,,34,,,12,32,,19,,17,44
http://www.zappos.com/product/7608825,Dockers Men's,Signature Khaki D2 Straight Fit Flat Front,35.99,http://www.zappos.com/images/z/1/4/3/1433768-p-DETAILED.jpg,,32,,,11,32,,18,,16,42
http://www.zappos.com/product/7608825,Dockers Men's,Signature Khaki D2 Straight Fit Flat Front,35.99,http://www.zappos.com/images/z/1/4/3/1433768-p-DETAILED.jpg,,32,,,11,32,,18,,16,42
http://www.zappos.com/product/7664236,Dockers Men's,Advantage 365 Khaki D3 Classic Fit Pleated,33.99,http://www.zappos.com/images/z/1/4/3/1434090-p-DETAILED.jpg,,34,,,12,34,,20,,17,42
http://www.zappos.com/product/7693903,Dockers Men's,Soft Khaki D1 Slim Fit Flat Front,31.99,http://www.zappos.com/images/z/1/2/5/1257501-p-DETAILED.jpg,,34,,,12,34,,18,,16,
http://www.zappos.com/product/7608803,Dockers Men's,Signature Khaki D3 Classic Fit Flat Front,35.99,http://www.zappos.com/images/z/1/0/6/1066420-p-DETAILED.jpg,,32,,,12,34,,20,,16,44
http://www.zappos.com/product/7664269,Dockers Big & Tall,Big & Tall True Chino D4 Relaxed Fit Pleat,35.99,http://www.zappos.com/images/z/1/4/3/1434170-p-DETAILED.jpg,,40,,,12,38,,18,,17,48
http://www.zappos.com/product/7771824,Dockers Men's,Lived & Worn Khaki D2 Straight Fit Flat Front,35.99,http://www.zappos.com/images/z/1/4/3/1433730-p-DETAILED.jpg,,32,,,10.5,32,,18,,16,41.5
http://www.zappos.com/product/7608810,Dockers Men's,Signature Khaki D3 Classic Fit Pleated,35.99,http://www.zappos.com/images/z/1/0/6/1066456-p-DETAILED.jpg,,32,,,12,32,,20,,16,
http://www.zappos.com/product/7608810,Dockers Men's,Signature Khaki D3 Classic Fit Pleated,35.99,http://www.zappos.com/images/z/1/0/6/1066456-p-DETAILED.jpg,,32,,,12,32,,20,,16,
http://www.zappos.com/product/7777578,Vince,Five Pocket,116.99,http://www.zappos.com/images/z/1/4/4/1446076-p-DETAILED.jpg,,32,,,10,31,,14.5,,14.5,41.5
http://www.zappos.com/product/7777578,Vince,Five Pocket,116.99,http://www.zappos.com/images/z/1/4/4/1446076-p-DETAILED.jpg,,32,,,10,31,,14.5,,14.5,41.5
http://www.zappos.com/product/7777579,Vince,Chino Trousers,109.99,http://www.zappos.com/images/z/1/4/4/1446078-p-DETAILED.jpg,,32,,,10,32.5,,15.5,,15.5,43
http://www.zappos.com/product/7787271,Patagonia,Men's Straight Fit Organic Cotton Jeans - Reg,79.00,http://www.zappos.com/images/z/1/4/6/1469255-p-DETAILED.jpg,,32,,34,10,32,,16,,15,41
http://www.zappos.com/product/7791881,Mountain Hardwear,Cordoba Gene,50.00,http://www.zappos.com/images/z/1/4/8/1481683-p-DETAILED.jpg,,30,R,32,9,31,,16,,16,40
http://www.zappos.com/product/7791881,Mountain Hardwear,Cordoba Gene,50.00,http://www.zappos.com/images/z/1/4/8/1481683-p-DETAILED.jpg,,30,R,32,9,31,,16,,16,40
http://www.zappos.com/product/7791893,Mountain Hardwear,Tonada Cord Gene,65.00,http://www.zappos.com/images/z/1/4/8/1481733-p-DETAILED.jpg,,32,R,32,10,32,,18,,17,42
http://www.zappos.com/product/7791893,Mountain Hardwear,Tonada Cord Gene,65.00,http://www.zappos.com/images/z/1/4/8/1481733-p-DETAILED.jpg,,32,R,32,10,32,,18,,17,42
http://www.zappos.com/product/7644264,Horny Toad,"Dusty 32""",68.00,http://www.zappos.com/images/z/1/4/8/2/3/8/1482387-p-DETAILED.jpg,,32,,32,11,32,,18,,16,42
http://www.zappos.com/product/7800555,KR3W,K Slim Basics Cord,56.00,http://www.zappos.com/images/z/1/5/0/1504535-p-DETAILED.jpg,,32,,,10,32,,16,,15,42
http://www.zappos.com/product/7722621,Kuhl,Slackr Jean,79.00,http://www.zappos.com/images/z/1/3/2/2/5/0/1322503-p-DETAILED.jpg,,32,32,32,11,32,,18,,16,43
http://www.zappos.com/product/7801426,Royal Robbins,Billly Goat Utility Cord,68.00,http://www.zappos.com/images/z/1/5/0/7/3/2/1507325-p-DETAILED.jpg,,32,,32,11,32,,20,,16,42
http://www.zappos.com/product/7801426,Royal Robbins,Billly Goat Utility Cord,68.00,http://www.zappos.com/images/z/1/5/0/7/3/2/1507325-p-DETAILED.jpg,,32,,32,11,32,,20,,16,42
http://www.zappos.com/product/7809186,Costume National,80P148TIN 32151 680,214.99,http://www.zappos.com/images/z/1/5/2/1524714-p-DETAILED.jpg,,32,,34,11,34,,14,,16,44
http://www.zappos.com/product/7816888,Dockers Big & Tall,Big & Tall Signature Khaki D3 Classic Fit Flat Front,39.99,http://www.zappos.com/images/z/1/1/9/1192623-p-DETAILED.jpg,,44,,46,14,32,,20,,18,43
http://www.zappos.com/product/7693909,Dockers Big & Tall,Big & Tall Comfort Cargo D3 Classic Fit Flat Front,35.99,http://www.zappos.com/images/z/1/5/4/1541870-p-DETAILED.jpg,,44,,,14,32,,20,,19,44
http://www.zappos.com/product/7817259,Theory,Marlo Signature,140.99,http://www.zappos.com/images/z/1/5/4/1542787-p-DETAILED.jpg,,32,,32,10,36,,16,,15,45
http://www.zappos.com/product/7817299,Theory,Haydin Editor,195.00,http://www.zappos.com/images/z/1/5/4/1542826-p-DETAILED.jpg,,34,,34,10,34,,16,,15,42
http://www.zappos.com/product/7819524,Vince,Classic Vintage Trouser,130.99,http://www.zappos.com/images/z/1/5/4/1547383-p-DETAILED.jpg,,32,,34,10,32.5,,16,,15,42.5
http://www.zappos.com/product/7819524,Vince,Classic Vintage Trouser,130.99,http://www.zappos.com/images/z/1/5/4/1547383-p-DETAILED.jpg,,32,,34,10,32.5,,16,,15,42.5
http://www.zappos.com/product/7826256,Vince,Corduroy Trouser,135.99,http://www.zappos.com/images/z/1/5/6/1/1/5/1561150-p-DETAILED.jpg,,32,,34,10,32,,14,,14,40
http://www.zappos.com/product/7841879,Vivienne Westwood,Anglomania Lee Low Crotch Jean ,149.99,http://www.zappos.com/images/z/1/5/9/1596623-p-DETAILED.jpg,,32,,36,12,29,,14,,15,42
http://www.zappos.com/product/7846664,Howe,Slim Fit 2.0 Trouser,63.99,http://www.zappos.com/images/z/1/6/0/4/7/8/1604784-p-DETAILED.jpg,,32,,32,10,32,,16,,15,41
http://www.zappos.com/product/7844634,Michael Kors,Garment Dyed Chino,87.99,http://www.zappos.com/images/z/1/6/0/1601924-p-DETAILED.jpg,,32,,32,10,34,,16,,15,44
http://www.zappos.com/product/7844634,Michael Kors,Garment Dyed Chino,87.99,http://www.zappos.com/images/z/1/6/0/1601924-p-DETAILED.jpg,,32,,32,10,34,,16,,15,44
http://www.zappos.com/product/7850148,Volcom,Nova Cord,47.99,http://www.zappos.com/images/z/1/6/1/1/1/8/1611185-p-DETAILED.jpg,,33,,34,10,32,,16,,15,42
http://www.zappos.com/product/7850148,Volcom,Nova Cord,47.99,http://www.zappos.com/images/z/1/6/1/1/1/8/1611185-p-DETAILED.jpg,,33,,34,10,32,,16,,15,42
http://www.zappos.com/product/7850181,Volcom,Kinkade Cord,59.50,http://www.zappos.com/images/z/1/6/1/1/2/2/1611225-p-DETAILED.jpg,,33,,33,10,33,,16,,15,42
http://www.zappos.com/product/7555271,Levi's&#174; Guys,514&#8482; Slim Straight,58.00,http://www.zappos.com/images/z/1/8/1/0/8/1/1810818-p-DETAILED.jpg,,32,,,9.5,,,,,14.5,
http://www.zappos.com/product/7555271,Levi's&#174; Guys,514&#8482; Slim Straight,58.00,http://www.zappos.com/images/z/1/8/1/0/8/1/1810818-p-DETAILED.jpg,,32,,,9.5,,,,,14.5,
http://www.zappos.com/product/7868061,AG Adriano Goldschmied,Protege Straight Leg Cord,169.99,http://www.zappos.com/images/z/1/6/4/6/3/5/1646356-p-DETAILED.jpg,,33,,,10,34,,16,,15,44
http://www.zappos.com/product/7870931,Boxfresh,Decmus Chino,68.99,http://www.zappos.com/images/z/1/6/5/2/7/1/1652718-p-DETAILED.jpg,,32,,32,10,32,,14,,15,42
http://www.zappos.com/product/7874828,Obey,Shakedown Skinny Straight Leg Jean,68.99,http://www.zappos.com/images/z/1/6/6/1/3/0/1661306-p-DETAILED.jpg,,32,,32,10,32,,14,,15,42
http://www.zappos.com/product/7878333,WeSC,Eddy Chino,61.99,http://www.zappos.com/images/z/1/6/6/8/7/9/1668793-p-DETAILED.jpg,,32,,32,10,32,,14,,15,42
http://www.zappos.com/product/7879636,Jack Spade,Dolan Twill Trouser,165.00,http://www.zappos.com/images/z/1/6/7/1/5/8/1671583-p-DETAILED.jpg,,32,,32,10,32,,16,,15,43
http://www.zappos.com/product/7879636,Jack Spade,Dolan Twill Trouser,165.00,http://www.zappos.com/images/z/1/6/7/1/5/8/1671583-p-DETAILED.jpg,,32,,32,10,32,,16,,15,43
http://www.zappos.com/product/7879682,BOSS Black,Crigan,155.00,http://www.zappos.com/images/z/1/6/7/1/7/1/1671716-p-DETAILED.jpg,,32,,34,10,32.5,,16,,13.5,42
http://www.zappos.com/product/7881114,BOSS Orange,Schino-d 101,79.99,http://www.zappos.com/images/z/1/6/7/5/1/3/1675137-p-DETAILED.jpg,,32,,,10,34,,16,,15,45
http://www.zappos.com/product/7890182,HUGO,Halmex 10137168 01,130.99,http://www.zappos.com/images/z/1/6/9/5/8/8/1695889-p-DETAILED.jpg,,34,,34,11,34,,18,,16,44
http://www.zappos.com/product/7890183,HUGO,Halmex 10147885 01,195.00,http://www.zappos.com/images/z/1/6/9/5/8/8/1695888-p-DETAILED.jpg,,34,,34,11,34,,18,,15,43
http://www.zappos.com/product/7907478,7 For All Mankind,Standard Corduroy in Worn Black,127.99,http://www.zappos.com/images/z/1/7/3/4/7/4/1734743-p-DETAILED.jpg,,30,,,10,34,,16,,15,44
http://www.zappos.com/product/7907478,7 For All Mankind,Standard Corduroy in Worn Black,127.99,http://www.zappos.com/images/z/1/7/3/4/7/4/1734743-p-DETAILED.jpg,,30,,,10,34,,16,,15,44
http://www.zappos.com/product/7936642,Volcom,Vorta Cord,59.50,http://www.zappos.com/images/z/1/7/9/7/1/8/1797180-p-DETAILED.jpg,,33,,33,10,32,,14,,15,42
http://www.zappos.com/product/7936642,Volcom,Vorta Cord,59.50,http://www.zappos.com/images/z/1/7/9/7/1/8/1797180-p-DETAILED.jpg,,33,,33,10,32,,14,,15,42
http://www.zappos.com/product/7936642,Volcom,Vorta Cord,59.50,http://www.zappos.com/images/z/1/7/9/7/1/8/1797180-p-DETAILED.jpg,,33,,33,10,32,,14,,15,42
http://www.zappos.com/product/7936642,Volcom,Vorta Cord,59.50,http://www.zappos.com/images/z/1/7/9/7/1/8/1797180-p-DETAILED.jpg,,33,,33,10,32,,14,,15,42
http://www.zappos.com/product/7943343,Levi's&#174; Mens,505&#174; Regular Fit,58.00,http://www.zappos.com/images/z/1/8/1/0/7/6/1810763-p-DETAILED.jpg,,33,,,11,,,16.5,,14,
http://www.zappos.com/product/7943343,Levi's&#174; Mens,505&#174; Regular Fit,58.00,http://www.zappos.com/images/z/1/8/1/0/7/6/1810763-p-DETAILED.jpg,,33,,,11,,,16.5,,14,
http://www.zappos.com/product/7852801,French Connection,Armoury Cotton Cargo Pant,78.99,http://www.zappos.com/images/z/1/6/1/1616359-p-DETAILED.jpg,,32,,32,12,32,,16,,17,44
http://www.zappos.com/product/7862957,Z-Brand,Washed Herringbone Cargo Pant,55.99,http://www.zappos.com/images/z/1/6/3/1637137-p-DETAILED.jpg,,32,32,,12,33,,20,,16,42
http://www.zappos.com/product/7838951,L-R-G,Core Collection Cargo Pant,55.99,http://www.zappos.com/images/z/1/5/9/0/0/9/1590095-p-DETAILED.jpg,,32,,32,10,33,,16,,15,43
http://www.zappos.com/product/7936227,G-Star,LA Rovic Loose Pant,160.00,http://www.zappos.com/images/z/1/7/9/6/4/6/1796460-p-DETAILED.jpg,,28,,,10,,,18,,15,
http://www.zappos.com/product/7864957,Vineyard Vines,Collegiate Pant,85.00,http://www.zappos.com/images/z/1/6/4/1641220-p-DETAILED.jpg,,32,32,32,11,32,,18,,16,43
http://www.zappos.com/product/7808255,BOSS Green,Herrik Pant,114.99,http://www.zappos.com/images/z/1/5/2/1522658-p-DETAILED.jpg,,32,R,32,11,34,,16,,14,43
http://www.zappos.com/product/7597393,The North Face,Men's Paramount Peak Convertible Pant,75.00,http://www.zappos.com/images/z/1/0/4/1040228-p-DETAILED.jpg,,M,,,,31.5,,,,18.5,42.5
http://www.zappos.com/product/7597393,The North Face,Men's Paramount Peak Convertible Pant,75.00,http://www.zappos.com/images/z/1/0/4/1040228-p-DETAILED.jpg,,M,,,,31.5,,,,18.5,42.5
http://www.zappos.com/product/7853594,adidas Golf,ClimaProof&#174; Wind Packable Pant,50.00,http://www.zappos.com/images/z/1/6/1/8/1/2/1618129-p-DETAILED.jpg,,M,,34,14,32,,18,,18,44
http://www.zappos.com/product/7727805,The North Face,Men's Horizon Falls Convertible Pant,60.00,http://www.zappos.com/images/z/1/3/3/1335057-p-DETAILED.jpg,,M,,,10,29.5,,,,17.5,41
http://www.zappos.com/product/7723657,ExOfficio,"Nio Amphi Pant 32""",70.00,http://www.zappos.com/images/z/1/3/2/1325432-p-DETAILED.jpg,,32,,,10,32,,18,,15,42
http://www.zappos.com/product/7862567,Calvin Klein,Solid PV Wool Pant,69.50,http://www.zappos.com/images/z/1/6/3/1636414-p-DETAILED.jpg,,32,32,32,11,32,,18,,16,42
http://www.zappos.com/product/7855023,Perry Ellis,Cotton Micro Twill Pant,48.99,http://www.zappos.com/images/z/1/6/2/1621079-p-DETAILED.jpg,,34,34,34,11,35,,18,,17,45
http://www.zappos.com/product/7690899,Rip Curl,Constant Chino Pant,52.00,http://www.zappos.com/images/z/1/2/5/1250823-p-DETAILED.jpg,,,,,11,33,,16,,16,
http://www.zappos.com/product/7862522,Calvin Klein,Brushed Pinstripe Bowery Pant,51.99,http://www.zappos.com/images/z/1/6/3/6/3/1/1636313-p-DETAILED.jpg,,33,,33,10,,,16,,15,
http://www.zappos.com/product/7873164,John Varvatos,Slim Tapered Leg Pant,90.99,http://www.zappos.com/images/z/1/6/5/1657136-p-DETAILED.jpg,,32,,32,10,32,,16,,15,42
http://www.zappos.com/product/7621520,Greg Norman,Pleated Microfiber Herringbone Pant,39.99,http://www.zappos.com/images/z/1/0/9/1094733-p-DETAILED.jpg,,,,,11,,,18,,16,
http://www.zappos.com/product/7621520,Greg Norman,Pleated Microfiber Herringbone Pant,39.99,http://www.zappos.com/images/z/1/0/9/1094733-p-DETAILED.jpg,,,,,11,,,18,,16,
http://www.zappos.com/product/7693991,Loudmouth Golf,Blue & White Pant,95.00,http://www.zappos.com/images/z/1/2/5/1257768-p-DETAILED.jpg,,32,32,,10.5,32,,17,,17,42
http://www.zappos.com/product/7800379,Original Penguin,Ellis Flat Front Pant,60.99,http://www.zappos.com/images/z/1/5/0/1504036-p-DETAILED.jpg,,,,,11,32,,17,,16,
http://www.zappos.com/product/7501179,J. Lindeberg,Troyan Micro Twill Pant,82.99,http://www.zappos.com/images/z/1/5/3/1539622-p-DETAILED.jpg,,34,34,,9.5,,,,,,
http://www.zappos.com/product/7763728,Matix Clothing Company,MJ Twill Pant,52.99,http://www.zappos.com/images/z/1/7/0/1700885-p-DETAILED.jpg,,32,,,9,31,,16,,15,41
http://www.zappos.com/product/7664630,Volcom,Frickin Solid Chino Pant,39.99,http://www.zappos.com/images/z/1/1/9/1193167-p-DETAILED.jpg,,32,,,11.5,,,,,,
http://www.zappos.com/product/7664630,Volcom,Frickin Solid Chino Pant,39.99,http://www.zappos.com/images/z/1/1/9/1193167-p-DETAILED.jpg,,32,,,11.5,,,,,,
http://www.zappos.com/product/7776473,Loudmouth Golf,DogWood Pant,95.00,http://www.zappos.com/images/z/1/4/4/1443796-p-DETAILED.jpg,,32,32,32,10.5,32,,9,,16,42
http://www.zappos.com/product/7808244,BOSS Green,Haddys Pro Pants,97.99,http://www.zappos.com/images/z/1/5/2/2/6/4/1522647-p-DETAILED.jpg,,32,R,34,11,33,,17,,15,43
http://www.zappos.com/product/7808244,BOSS Green,Haddys Pro Pants,97.99,http://www.zappos.com/images/z/1/5/2/2/6/4/1522647-p-DETAILED.jpg,,32,R,34,11,33,,17,,15,43
http://www.zappos.com/product/7904887,Nike Golf,Modern Tech Pant,80.00,http://www.zappos.com/images/z/1/7/3/1/0/4/1731045-p-DETAILED.jpg,,33,,33,8,30,,17,,12,39
http://www.zappos.com/product/7938269,Calvin Klein,Melange Dylan Pant,62.00,http://www.zappos.com/images/z/1/8/0/0/1/9/1800197-p-DETAILED.jpg,,32,,32,11,32,,16,,16,41
http://www.zappos.com/product/7938269,Calvin Klein,Melange Dylan Pant,62.00,http://www.zappos.com/images/z/1/8/0/0/1/9/1800197-p-DETAILED.jpg,,32,,32,11,32,,16,,16,41
http://www.zappos.com/product/7942926,Loudmouth Golf,Mashi Niblick Pant,95.00,http://www.zappos.com/images/z/1/8/0/9/7/0/1809706-p-DETAILED.jpg,,32,,32,10,32,,18,,14,42
http://www.zappos.com/product/7734992,Oakley,Take Pant '11,75.00,http://www.zappos.com/images/z/1/3/5/1351133-p-DETAILED.jpg,,32,,,12,32,,18,,16,43
http://www.zappos.com/product/7734992,Oakley,Take Pant '11,75.00,http://www.zappos.com/images/z/1/3/5/1351133-p-DETAILED.jpg,,32,,,12,32,,18,,16,43
http://www.zappos.com/product/7734992,Oakley,Take Pant '11,75.00,http://www.zappos.com/images/z/1/3/5/1351133-p-DETAILED.jpg,,32,,,12,32,,18,,16,43
http://www.zappos.com/product/7906780,Rip Curl,Collections Cord Pant,43.99,http://www.zappos.com/images/z/1/7/3/3/3/2/1733322-p-DETAILED.jpg,,33,,32,11,32,,17,,14,43
http://www.zappos.com/product/7906780,Rip Curl,Collections Cord Pant,43.99,http://www.zappos.com/images/z/1/7/3/3/3/2/1733322-p-DETAILED.jpg,,33,,32,11,32,,17,,14,43
http://www.zappos.com/product/7639849,RVCA,Americana II Chino Pant,36.99,http://www.zappos.com/images/z/1/1/3/1135167-p-DETAILED.jpg,,,,,12,32,,18,,16,42
http://www.zappos.com/product/7673146,adidas Golf,Flat Front Tech Pant,47.99,http://www.zappos.com/images/z/1/2/1/1212127-p-DETAILED.jpg,,,,,11,31,,18,,16,
http://www.zappos.com/product/7673146,adidas Golf,Flat Front Tech Pant,47.99,http://www.zappos.com/images/z/1/2/1/1212127-p-DETAILED.jpg,,,,,11,31,,18,,16,
http://www.zappos.com/product/7764428,Volcom,Frickin Modern Chino Pant,50.00,http://www.zappos.com/images/z/1/3/3/1332553-p-DETAILED.jpg,,32,,,10.5,,,,,,42.5
http://www.zappos.com/product/7764428,Volcom,Frickin Modern Chino Pant,50.00,http://www.zappos.com/images/z/1/3/3/1332553-p-DETAILED.jpg,,32,,,10.5,,,,,,42.5
http://www.zappos.com/product/7874897,True Religion,Ricky Corduroy Pant,180.00,http://www.zappos.com/images/z/1/6/6/1/4/8/1661482-p-DETAILED.jpg,,32,,,9.5,34,,17.5,,15.5,43
http://www.zappos.com/product/7930345,Vineyard Vines,Flannel Lined Club Pant,87.99,http://www.zappos.com/images/z/1/7/8/4/4/9/1784491-p-DETAILED.jpg,,32,,32,11,32,,18,,16,43
http://www.zappos.com/product/7777719,Shades of Grey,The Malone Slim Fit Pant,67.99,http://www.zappos.com/images/z/1/4/4/1446449-p-DETAILED.jpg,,34,,,12,34,,16,,17,
http://www.zappos.com/product/7781243,Howe,The Finest Tech Cotton Pant,67.99,http://www.zappos.com/images/z/1/4/5/1454040-p-DETAILED.jpg,,32,,32,10,34,,17,,14.5,43.5
http://www.zappos.com/product/7593564,Patagonia,Men's Rock Guide Pant,79.00,http://www.zappos.com/images/z/1/0/3/1030522-p-DETAILED.jpg,,32,R,,10,32.5,,18,,16.5,42
http://www.zappos.com/product/7729557,Calvin Klein,Dylan Textured Straight Fit Pants,35.99,http://www.zappos.com/images/z/1/3/3/1339114-p-DETAILED.jpg,,33,32,,11,32,,18,,16,
http://www.zappos.com/product/7722639,The North Face,Men's Paramount Traverse Pant,60.00,http://www.zappos.com/images/z/1/3/2/1322602-p-DETAILED.jpg,,,,,10,32,,18,,15,42
http://www.zappos.com/product/7729557,Calvin Klein,Dylan Textured Straight Fit Pants,35.99,http://www.zappos.com/images/z/1/3/3/1339114-p-DETAILED.jpg,,33,32,,11,32,,18,,16,
http://www.zappos.com/product/7402897,J. Lindeberg,Troyan Micro Twill Pant '11,135.00,http://www.zappos.com/images/z/1/7/2/3/3/2/1723326-p-DETAILED.jpg,,34,30,,9.5,,,,,,
http://www.zappos.com/product/7402897,J. Lindeberg,Troyan Micro Twill Pant '11,135.00,http://www.zappos.com/images/z/1/7/2/3/3/2/1723326-p-DETAILED.jpg,,34,30,,9.5,,,,,,
http://www.zappos.com/product/7886832,Perry Ellis,Classic Fit Even Plaid Pant,49.99,http://www.zappos.com/images/z/1/6/8/8/3/7/1688378-p-DETAILED.jpg,,33,,33,11,,,18,,16,
http://www.zappos.com/product/7706414,Greg Norman,Epic&#174; Rain and Wind Chino Pants,66.99,http://www.zappos.com/images/z/1/2/8/1284678-p-DETAILED.jpg,,,,,12,,,18,,16,
http://www.zappos.com/product/7706414,Greg Norman,Epic&#174; Rain and Wind Chino Pants,66.99,http://www.zappos.com/images/z/1/2/8/1284678-p-DETAILED.jpg,,,,,12,,,18,,16,
http://www.zappos.com/product/7796440,Nautica,True Khaki Cuffed Double Pleat Pant,35.99,http://www.zappos.com/images/z/1/5/1/1513967-p-DETAILED.jpg,,32,32,,12,32.5,,17,,17,43
http://www.zappos.com/product/7796440,Nautica,True Khaki Cuffed Double Pleat Pant,35.99,http://www.zappos.com/images/z/1/5/1/1513967-p-DETAILED.jpg,,32,32,,12,32.5,,17,,17,43
http://www.zappos.com/product/7673143,adidas Golf,ClimaCool&#174; 3-Stripes Pant,62.99,http://www.zappos.com/images/z/1/3/6/1360984-p-DETAILED.jpg,,,,,12,32,,20,,17,
http://www.zappos.com/product/7857471,adidas Golf,ClimaCool 3-Stripes Pant,60.99,http://www.zappos.com/images/z/1/6/2/1626066-p-DETAILED.jpg,,32,32,34,11,33,,9,,15,43
http://www.zappos.com/product/7886859,Perry Ellis,City Fit Textured Flap Pocket Pant,49.99,http://www.zappos.com/images/z/1/6/8/8/4/4/1688445-p-DETAILED.jpg,,32,,32,11,,,18,,16,
http://www.zappos.com/product/7808078,BOSS Black,Sesarion-W 10142455 01,85.99,http://www.zappos.com/images/z/1/5/2/1522288-p-DETAILED.jpg,,32,R,,9,33,,16,,16,41
http://www.zappos.com/product/7808078,BOSS Black,Sesarion-W 10142455 01,85.99,http://www.zappos.com/images/z/1/5/2/1522288-p-DETAILED.jpg,,32,R,,9,33,,16,,16,41
http://www.zappos.com/product/7696968,Vans,Red Kap X Vans Work Pant,28.99,http://www.zappos.com/images/z/1/2/6/1265186-p-DETAILED.jpg,,32,,,12,31,,17,,17,43
http://www.zappos.com/product/7797135,Hudson,Carsen Five-Pocket Straight Twill in Navy,99.99,http://www.zappos.com/images/z/1/4/9/1494593-p-DETAILED.jpg,,40,,,10,34,,16,,16,
http://www.zappos.com/product/7797135,Hudson,Carsen Five-Pocket Straight Twill in Navy,99.99,http://www.zappos.com/images/z/1/4/9/1494593-p-DETAILED.jpg,,40,,,10,34,,16,,16,
http://www.zappos.com/product/7692628,HUGO,Halmex 10135712 01,122.99,http://www.zappos.com/images/z/1/2/5/1254548-p-DETAILED.jpg,,,,,10,34,,18,,15,
http://www.zappos.com/product/7692628,HUGO,Halmex 10135712 01,122.99,http://www.zappos.com/images/z/1/2/5/1254548-p-DETAILED.jpg,,,,,10,34,,18,,15,
http://www.zappos.com/product/7692628,HUGO,Halmex 10135712 01,122.99,http://www.zappos.com/images/z/1/2/5/1254548-p-DETAILED.jpg,,,,,10,34,,18,,15,
http://www.zappos.com/product/7895165,John Varvatos, Bowery Fit Washed Cord,115.99,http://www.zappos.com/images/z/1/7/0/9/8/1/1709811-p-DETAILED.jpg,,32,,32,10,32,,16,,15,43
http://www.zappos.com/product/7734443,BOSS Green,Herrik-W 10132637 01,85.99,http://www.zappos.com/images/z/1/3/4/1349982-p-DETAILED.jpg,,,,,11,34,,16,,15,43
http://www.zappos.com/product/7734443,BOSS Green,Herrik-W 10132637 01,85.99,http://www.zappos.com/images/z/1/3/4/1349982-p-DETAILED.jpg,,,,,11,34,,16,,15,43
http://www.zappos.com/product/7739493,BOSS Green,Haddys 10132661 01,85.99,http://www.zappos.com/images/z/1/3/6/1361730-p-DETAILED.jpg,,,,,11,34,,16,,15,43
http://www.zappos.com/product/7739495,BOSS Green,Haddys 1 10109982 01,97.99,http://www.zappos.com/images/z/1/3/6/1361738-p-DETAILED.jpg,,,,,11,34,,16,,15,43
http://www.zappos.com/product/7802024,AG Adriano Goldschmied,Slim Khaki,95.99,http://www.zappos.com/images/z/1/5/0/1508589-p-DETAILED.jpg,,,,,10,32,,16,,16,
http://www.zappos.com/product/7734443,BOSS Green,Herrik-W 10132637 01,85.99,http://www.zappos.com/images/z/1/3/4/1349982-p-DETAILED.jpg,,,,,,,,,,,
http://www.zappos.com/product/7734443,BOSS Green,Herrik-W 10132637 01,85.99,http://www.zappos.com/images/z/1/3/4/1349982-p-DETAILED.jpg,,,,,10,34,,16,,15,43
http://www.zappos.com/product/7806177,Diesel,Darron Stretch Trousers,97.99,http://www.zappos.com/images/z/1/5/1/1518463-p-DETAILED.jpg,,32,,32,10,32,,16,,14,42
http://www.zappos.com/product/7859824,Paige Premium Denim,Rochester Straight Leg Trouser in Desert,104.99,http://www.zappos.com/images/z/1/6/3/1630888-p-DETAILED.jpg,,32,,32,10,33,,17,,14,43
http://www.zappos.com/product/7872613,G-Star,Bronson Chino Tapered,104.99,http://www.zappos.com/images/z/1/7/8/1/2/2/1781228-p-DETAILED.jpg,,32,32,32,11,32,,16,,15,43
http://www.zappos.com/product/7886622,BOSS Green,Hassly Pro 1 10141766,107.99,http://www.zappos.com/images/z/1/6/8/7/9/1/1687910-p-DETAILED.jpg,,32,,32,12,33,,16,,15,43
http://www.zappos.com/product/7872613,G-Star,Bronson Chino Tapered,104.99,http://www.zappos.com/images/z/1/7/8/1/2/2/1781228-p-DETAILED.jpg,,32,32,32,11,32,,16,,15,43
http://www.zappos.com/product/7517123,Tommy Bahama Denim,Standard Indigo Blues,71.99,http://www.zappos.com/images/z/8/5/8/858379-p-DETAILED.jpg,,34,34,,11.5,,,,,16.5,
http://www.zappos.com/product/7517140,Tommy Bahama Denim,Classic Island Ease Overdye Denim,66.99,http://www.zappos.com/images/z/8/5/8/858450-p-DETAILED.jpg,,,,,11,,,18,,16,
http://www.zappos.com/product/7586221,Dockers Men's,Iron Free Khaki D3 Classic Flat Front,35.99,http://www.zappos.com/images/z/1/0/1/1014377-p-DETAILED.jpg,,,,,,,,,,,
